fsrdss
fdfds|1|12.000000|100|0
fddfffhg|2|12.000000|100|0
eerttyjuj|3|12.000000|100|0
jk|4|12.000000|100|0
:llkjio|5|12.000000|100|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
|0|0.000000|0|0
